레저상품코드,레저상품명,시설도로명주소,시설위도,시설경도,레저메인썸네일URL,레저상세이미지URL,시설전화번호
10102036,[대구] 이월드 자유이용권 + 예스교복 PKG (~5/31),대한민국 대구광역시 달서구 두류동 산302-11,35.85402297973633,128.56341552734375,https://image6.yanolja.com/leisure/Ro4zCM3AOgBfZTsw,"[https://image6.yanolja.com/leisure/3ireVvNOrJH8XLHx, https://image6.yanolja.com/leisure/W0gAZUWAKTzrpM2D, https://image6.yanolja.com/leisure/UA3x89esBs0aGzTX, https://image6.yanolja.com/leisure/LEFFKlmITfLuvhTe, https://image6.yanolja.com/leisure/phJ856xF9tPLWr9Z]",070-7549-8112
10102110,[부산] 롯데월드 부산 이용권(~24/6/2),부산광역시 기장군 기장읍 동부산관광로 42,35.19461441040039,129.21478271484375,https://image6.yanolja.com/leisure/sQLkKePlcuIKnuH2,[https://image6.yanolja.com/leisure/aAJfxVsMM6kW47Pi],02-1661-2000
10102191,[경주] 인피니티 플라잉 공연(+경주엑스포대공원 이용권)(5/4~),대한민국 경상북도 경주시 경감로 614,35.833011627197266,129.28927612304688,https://image6.yanolja.com/leisure/Vqmn6pFnXOp9aCHz,[https://image6.yanolja.com/leisure/5m7awsFYCf934v5V],054-775-0815
10102205,[서울 잠실] 롯데월드 아쿠아리움+서울스카이PKG 5월,서울특별시 송파구 올림픽로 300,37.51309967041016,127.10343170166016,https://image6.yanolja.com/leisure/ZRcLuPHRueywAoqV,"[https://image6.yanolja.com/leisure/z9qFDO0WzcvRbuoS, https://image6.yanolja.com/leisure/lz7T6hnCEDh6mDcd, https://image6.yanolja.com/leisure/dl1gu6rwA4Iiv4Eh, https://image6.yanolja.com/leisure/F3pmbdyTp3tP2TAx]",02-1661-2000
10102245,[특가] 원마운트 프렌디노 이용권,경기도 고양시 일산서구 한류월드로 300,37.664459228515625,126.75448608398438,https://image6.yanolja.com/leisure/AI4CZhVFWo3wirAm,[https://image6.yanolja.com/leisure/haWBpT46BCHFKACe],0507-1369-9756
10102262,[서울] 코엑스 아쿠아리움 연간권,대한민국 서울특별시 강남구 영동대로 513,37.51313018798828,127.05828094482422,https://image6.yanolja.com/leisure/qLvo2oIfPjW04gEg,[https://image6.yanolja.com/leisure/1UXw8yNjMT8RTVSS],02-700-7200
10102285,롯데월드 부산 포토PKG(~24/5/31),부산광역시 기장군 기장읍 동부산관광로 42,35.19461441040039,129.21478271484375,https://image6.yanolja.com/leisure/svW7B0vugZ1LgBNz,[https://image6.yanolja.com/leisure/zxOygNKqFAyoKkiZ],02-1661-2000
10102291,[서울] 코엑스 아쿠아리움 5월 입장권 성수기 (5/4~5/6),대한민국 서울특별시 강남구 영동대로 513,37.51313018798828,127.05828094482422,https://image6.yanolja.com/leisure/F4gFOpFjSJMXhMdd,[https://image6.yanolja.com/leisure/vgXTOA1AuCBtfq6s],02-700-7200
10102337,[특가] 에릭 오 미디어 체험전 O : AN ERICK OH RETROSPECTIVE,대한민국 제주특별자치도 제주시 애월읍 유수암리 2819,33.41924285888672,126.39605712890624,https://image6.yanolja.com/leisure/QZv0X2HAzwADhNo0,"[https://image6.yanolja.com/leisure/M0Q0kIWtGZVOlRm6, https://image6.yanolja.com/leisure/4GwY4hd1XLhX09zt, https://image6.yanolja.com/leisure/VxqZZ4tYT4lAEPYq, https://image6.yanolja.com/leisure/5IcSpXiykNJdS6Mc, https://image6.yanolja.com/leisure/o6tjmIFQ9JAA0yhV]",070-5173-8819
10102543,[제주] 뽀로로&타요테마파크,제주특별자치도 서귀포시 안덕면 병악로 269,33.30093002319336,126.37108612060548,https://image6.yanolja.com/leisure/4BfJfgbkaiQpShit,"[https://image6.yanolja.com/leisure/0Z4Wn9JvFRbtEz8w, https://image6.yanolja.com/leisure/MkqKkKPK8pF5m8hy, https://image6.yanolja.com/leisure/rLZBKnQUyRo8OYZd, https://image6.yanolja.com/leisure/BRvhMboDqXmK8DuU, https://image6.yanolja.com/leisure/Tbt0EXK4ZTFdAV1B]",064-742-8555
10102632,리솜 리조트 3개 지점 스파/워터파크 입장권 특가,대한민국 충청남도 예산군 덕산면 온천단지3로 45-7,36.69385147094727,126.65666198730467,https://image6.yanolja.com/leisure/c5t5tQfOmoLkpndf,[https://image6.yanolja.com/leisure/NEsN4gmVJjyft2Hr],041-330-8000
10103266,[경주] 국민힐링파크 숲속물놀이장(온수풀/취사가능),대한민국 경상북도 경주시 산내면 문복로 1280-8,35.74053192138672,129.06272888183594,https://image6.yanolja.com/leisure/2V1JqDgt0hTKb91u,[https://image6.yanolja.com/leisure/i8L5DV0EOZ9l9YTC],010-4345-8884
10103315,[속초] 속초프리패스,강원도 강릉시 강변로172번길 13-1,37.74560546875,128.8883056640625,https://image6.yanolja.com/leisure/oG5EIgvBnuDVGdAt,[https://image6.yanolja.com/leisure/HYptrMranqIxP6ac],070-4263-7790
10103342,★최저가5/15까지만★ 에버랜드 종일이용권 특가(~6/8),대한민국 경기도 용인시 처인구 포곡읍 에버랜드로 199,37.29347610473633,127.1998062133789,https://image6.yanolja.com/leisure/hrxPYGeecMhVGVQ9,"[https://image6.yanolja.com/leisure/y384g7KEO7OVpc7A, https://image6.yanolja.com/leisure/qPCZ2Os4iVkzd0eB, https://image6.yanolja.com/leisure/LMLDiVewNiCAJmxd, https://image6.yanolja.com/leisure/tGMaAfbMir1B14Ly, https://image6.yanolja.com/leisure/Wxj3lH4kI1Azfu0m]",031-320-5000
10103418,"[모네전] 본다빈치 모네, 빛을그리다展 IV : Hello Artist(패키지)",경기도 시흥시 정왕동 2718-1,37.324649810791016,126.6767120361328,https://image6.yanolja.com/leisure/pVLZ5jvjAEY0unx3,"[https://image6.yanolja.com/leisure/CtJlAiN0nDhPWYiz, https://image6.yanolja.com/leisure/pW6PaQfdjpbrL8Vj, https://image6.yanolja.com/leisure/ADgcceodaJv3onLW, https://image6.yanolja.com/leisure/IrXtQMg67TInLuHW]",1877-3397
10103465,(특가)아쿠아플라넷 63 이용권,서울특별시 영등포구 63로 50,37.519832611083984,126.94007110595705,https://image6.yanolja.com/leisure/GweSXO7apENoyRNI,"[https://image6.yanolja.com/leisure/xgBFye5GdZ5QtXwe, https://image6.yanolja.com/leisure/iYFEsgeE7rvFiImB, https://image6.yanolja.com/leisure/clnmJnM09YjHJnbU, https://image6.yanolja.com/leisure/hg8ZkDVRIEJaB9QO]",1833-7001
10103508,[김포] 현대 유람선(아라뱃길 공연크루즈),경기도 김포시 고촌읍 아라육로270번길 74,37.59782409667969,126.78701782226562,https://image6.yanolja.com/leisure/nwaleMNhdarwW2Jt,[https://image6.yanolja.com/leisure/Ew8ikP8NcvHd0UZV],032-882-5555
10103515,[김포] 현대유람선 한강디너불꽃크루즈,경기도 김포시 고촌읍 아라육로270번길 74,37.59782409667969,126.78701782226562,https://image6.yanolja.com/leisure/SVm6NTi25ychzT9z,[https://image6.yanolja.com/leisure/689J9TZadQCZPlq0],032-882-5555
10103872,★ [전국] 도심형 실내 키즈 테마파크 플레이타임/챔피언/1250/블랙벨트 57개점 특가,대한민국 서울특별시 강남구 광평로51길 6-27,37.48894500732422,127.10443115234376,https://image6.yanolja.com/leisure/HbLZm1p9k368Ac3P,"[https://image6.yanolja.com/leisure/tdtAtlnAkhslD5tt, https://image6.yanolja.com/leisure/pnRYu98ztjbuvbZE, https://image6.yanolja.com/leisure/vQdmgc17i6jmbiUL, https://image6.yanolja.com/leisure/ZuUqbRi97c2o3DZX, https://image6.yanolja.com/leisure/YeELv1h8F7Yo56uC]",-
10103879,[부산 해운대] 부산 요트투어 요트랜드 프라이빗 투어(단독 대여),부산광역시 해운대구 해운대해변로 84,35.160587310791016,129.13995361328125,https://image6.yanolja.com/leisure/HBdPBJCTnZumPF7A,"[https://image6.yanolja.com/leisure/IyXo6YkXfYNB8ZiQ, https://image6.yanolja.com/leisure/RSXBzbGSMsywlXdP, https://image6.yanolja.com/leisure/300WPpDIsAlyLm6n, https://image6.yanolja.com/leisure/AlnICJnqJn1UY7kj, https://image6.yanolja.com/leisure/4ALARN0zj3r9niRe, https://image6.yanolja.com/leisure/95ntdLj3cTFauE9i, https://image6.yanolja.com/leisure/dZFpzoqGlwiEn8mD, https://image6.yanolja.com/leisure/cE4R8vYRDGXhvm0o, https://image6.yanolja.com/leisure/Gv5d5sMpS86smGPx, https://image6.yanolja.com/leisure/xqN5VVxqpxzvTs8D, https://image6.yanolja.com/leisure/hdSLdpC6dOxBZxsw, https://image6.yanolja.com/leisure/1gGUaedN1NuvvBIe]",0507-1322-4671
10103888,"[부산] 오션뷰 종합 힐링센터 / 요가, 얼굴관리, 전신관리 / SMB웰니스센터",부산광역시 기장군 일광면 학리등대로 34,35.2588996887207,129.24302673339844,https://image6.yanolja.com/leisure/p21KMZpnGUwI1OuT,[https://image6.yanolja.com/leisure/HzXfi3QLjxVYr3ax],051-724-8142
10103933,[가평] 신규확장오픈 가평빠지 몰디브 in 왕터 pkg,강원도 춘천시 남면 박암관천길 183-27,37.72979736328125,127.56078338623048,https://image6.yanolja.com/leisure/J6i4853Mk35rTpdV,[https://image6.yanolja.com/leisure/eyELJg7KzW8F3C4S],010-7424-8969
10103939,[경주] mcy파크+코오롱호텔 타임애프터타임 전시회 패키지,경상북도 경주시 천북남로 196,35.85610580444336,129.29629516601562,https://image6.yanolja.com/leisure/klxu6Dp1cU2GUO1G,[https://image6.yanolja.com/leisure/klxu6Dp1cU2GUO1G],054-745-3667
10103984,[부산] 태종대 오션플라잉테마파크 미디어아트 MOEI,부산광역시 영도구 태종로836번길,35.061702728271484,129.07904052734375,https://image6.yanolja.com/leisure/iVjGgoX45fvr4wnq,"[https://image6.yanolja.com/leisure/WMecbw6IRwOJ5nUL, https://image6.yanolja.com/leisure/OBiphq19uL1D38oF, https://image6.yanolja.com/leisure/5YHjOPiFK0qhaSBE, https://image6.yanolja.com/leisure/NNB8yFCk1NucTTJS, https://image6.yanolja.com/leisure/fsBholwuYLdy7WHr]",051-404-0219
10103989,[경주] 엑스포대공원+코오롱호텔 타임애프터타임 전시회 패키지,대한민국 경상북도 경주시 경감로 614,35.83199691772461,129.2895965576172,https://image6.yanolja.com/leisure/DzBpGopfnly2vcCQ,[https://image6.yanolja.com/leisure/9EQxx4CmYYQYXWwa],054-748-3011
10103994,[부산] 태종대 오션플라잉테마파크 짚라인 미디어아트 카페,부산광역시 영도구 태종로836번길,35.061702728271484,129.07904052734375,https://image6.yanolja.com/leisure/KMxt4NBbgByxnZzX,"[https://image6.yanolja.com/leisure/OPgOP0n0iGCtUHHp, https://image6.yanolja.com/leisure/CLch9lBVfMdw46I2, https://image6.yanolja.com/leisure/XG1KKYwGWHrjQDdM, https://image6.yanolja.com/leisure/SorMBiESUCdhYxFl, https://image6.yanolja.com/leisure/eRUtQLFEHT2FDCEJ]",051-404-0219
10104003,[부산] 태종대 오션플라잉테마파크 짚라인,부산광역시 영도구 태종로836번길,35.061702728271484,129.07904052734375,https://image6.yanolja.com/leisure/vcKblYrwTDDhEcB0,"[https://image6.yanolja.com/leisure/OPgOP0n0iGCtUHHp, https://image6.yanolja.com/leisure/CLch9lBVfMdw46I2, https://image6.yanolja.com/leisure/HqL7BgAP1IN4MUfc, https://image6.yanolja.com/leisure/yvVuJtB4HvgX4GMJ, https://image6.yanolja.com/leisure/KVZ23A1n6MtiNr7M]",051-404-0219
10104007,[경주] 경주루지월드+코오롱호텔 타임애프터타임 전시회 패키지,대한민국 경상북도 경주시 천북남로 16,35.84511184692383,129.29017639160156,https://image6.yanolja.com/leisure/PCfKOEsbnF6H9dtQ,[https://image6.yanolja.com/leisure/Lffs2wLN2ROGq6v0],1833-2923
10104066,★특가★ 김해 롯데워터파크 (~5/24),대한민국 경상남도 김해시 장유로 555,35.18040466308594,128.8286895751953,https://image6.yanolja.com/leisure/tYrkmnnnOXORIjd5,[https://image6.yanolja.com/leisure/Kr93dWBA17VrWCtJ],1661-2000
10104070,영암 토담골랜드 야외수영장(취사가능/평상무료),전라남도 영암군 학산면 학계길 80,34.69687271118164,126.62136840820312,https://image6.yanolja.com/leisure/SizKpVGxccCHhm3J,[https://image6.yanolja.com/leisure/SizKpVGxccCHhm3J],061-472-1843
10104075,test [전국] 도심형 키즈 테마파크 4개점,대한민국 서울특별시 강남구 광평로51길 6-27,37.48894500732422,127.10443115234376,https://image6.yanolja.com/leisure/HbLZm1p9k368Ac3P,"[https://image6.yanolja.com/leisure/vQdmgc17i6jmbiUL, https://image6.yanolja.com/leisure/ZuUqbRi97c2o3DZX, https://image6.yanolja.com/leisure/YeELv1h8F7Yo56uC, https://image6.yanolja.com/leisure/tdtAtlnAkhslD5tt, https://image6.yanolja.com/leisure/pnRYu98ztjbuvbZE]",-
10104076,[경기 시흥] 웨이브파크 서프존 ~6/5,대한민국 경기도 시흥시 거북섬둘레길 42,37.32283782958984,126.6800537109375,https://image6.yanolja.com/leisure/tU43BZMECgewEhy7,"[https://image6.yanolja.com/leisure/KF1RzRsooxWyK5jp, https://image6.yanolja.com/leisure/E3aAS4s7NUicvH3l, https://image6.yanolja.com/leisure/SjU7UdT4PrjQluxG, https://image6.yanolja.com/leisure/ZR6uzQZbTh7tJ44N, https://image6.yanolja.com/leisure/Q2xb5PMQnpJPC2Rt]",1544-9662
10104087,[창원] 스파 더 스페이스 유산온천&인피니티풀 이용권,대한민국 경상남도 창원시 마산합포구 구산면 유산군령로,35.12605667114258,128.55320739746094,https://image6.yanolja.com/leisure/qDG0T3GVFwp7SfZe,[https://image6.yanolja.com/leisure/98d9JOeECEsiKLUl],055-247-0101
10104091,[25주년 특별할인-대구] 스폰지밥의 우당탕탕 시간여행展,대한민국 대구광역시 달서구 두류동 두류공원로 200,35.85330581665039,128.5665740966797,https://image6.yanolja.com/leisure/WmMizyBcl9IoCJAZ,[https://image6.yanolja.com/leisure/zUustX8zixcZ8bZS],1566-1947
10104092,[경주] 밀레니엄VR+코오롱호텔 타임애프터타임 전시회 패키지,대한민국 경상북도 경주시 보문로 507,35.83866882324219,129.28807067871094,https://image6.yanolja.com/leisure/4fl6mTGgCFYpLx0M,[https://image6.yanolja.com/leisure/0alobRfIQGmRQdV9],070-7719-9900
10104096,[단독특가] 안성팜랜드 이용권 (~5/31),대한민국 경기도 안성시 공도읍 대신두길 28,36.99156188964844,127.19326782226562,https://image6.yanolja.com/leisure/qWpEaydDCyGcY1nA,[https://image6.yanolja.com/leisure/XGqa8ZXkKtJiAOhg],031-8053-7979
10104098,쇠소깍 제트보트,대한민국 제주특별자치도 서귀포시 쇠소깍로 151-8,33.25058364868164,126.62088012695312,https://image6.yanolja.com/leisure/ntbWZMopO9Mj1g1j,"[https://image6.yanolja.com/leisure/BhmQ6qFpm2dZMqT2, https://image6.yanolja.com/leisure/IHqsRy8OKUbkrcHF, https://image6.yanolja.com/leisure/akPLU1Pw0Svtt5x3, https://image6.yanolja.com/leisure/okYu4bIi9LBLiVqT, https://image6.yanolja.com/leisure/kz7ARSPVHVYm9XaM]",064-733-0252
10104106,[특가] 아쿠아플라넷 제주 입장권,대한민국 제주특별자치도 서귀포시 성산읍 고성리 127-3,33.43252944946289,126.92720794677734,https://image6.yanolja.com/leisure/R7Wv7yayedHfQ1PW,"[https://image6.yanolja.com/leisure/N6Fhya8hKOOCgyTj, https://image6.yanolja.com/leisure/QzJfck65FNCbZesV, https://image6.yanolja.com/leisure/zT6XdILDHxntiScZ, https://image6.yanolja.com/leisure/plNkU8BCfnYVpWLd, https://image6.yanolja.com/leisure/CneNfiYLVnHkY0y2]",1833-7001
10104135,"[모네전] 본다빈치 모네, 빛을그리다展 IV : Hello Artist",경기도 시흥시 정왕동 2718-1,37.324649810791016,126.6767120361328,https://image6.yanolja.com/leisure/pVLZ5jvjAEY0unx3,"[https://image6.yanolja.com/leisure/CtJlAiN0nDhPWYiz, https://image6.yanolja.com/leisure/pW6PaQfdjpbrL8Vj, https://image6.yanolja.com/leisure/ADgcceodaJv3onLW, https://image6.yanolja.com/leisure/IrXtQMg67TInLuHW]",-
10104152,★단독특가★ 춘천 삼악산 호수 케이블카 왕복이용권,강원도 춘천시 삼천동 392-10,37.86448669433594,127.6913604736328,https://image6.yanolja.com/leisure/NcxD0DnAGa0VOAwN,"[https://image6.yanolja.com/leisure/DYkL8gxTbuZH4gZK, https://image6.yanolja.com/leisure/566c7qw6QBFljbOX, https://image6.yanolja.com/leisure/YwIay9w3379Kjwy4, https://image6.yanolja.com/leisure/Yx3PvIDz4kMBPsBb, https://image6.yanolja.com/leisure/BtblZiTkn6QTRy0u]",1588-4888
10104155,[대구] 이월드 라라랜드 PKG (~5/31),대한민국 대구광역시 달서구 두류동 산302-11,35.85402297973633,128.56341552734375,https://image6.yanolja.com/leisure/GrT8RP4APW7NCDn6,"[https://image6.yanolja.com/leisure/SBHXjXl3ybD1l27e, https://image6.yanolja.com/leisure/vwAnOB9KlVh6C75w, https://image6.yanolja.com/leisure/9lvpPtn45ix7kUaP, https://image6.yanolja.com/leisure/9LttxFblQkR7dLzv, https://image6.yanolja.com/leisure/QixDE5hjfr64aGG8]",070-7549-8112
10104157,보일러룸 서울 2024,서울특별시 성동구 성수동2가 273-13,37.54253005981445,127.05925750732422,https://image6.yanolja.com/leisure/HC3ScHkfNYK1MT0q,[https://image6.yanolja.com/leisure/H0PSLagecBfbRfT8],-
10104183,"[강원] 짚라인,서바이벌,어드벤처를 한곳에 홍천 가리산레포츠파크",강원도 홍천군 두촌면 가리산길 426,37.866729736328125,127.98250579833984,https://image6.yanolja.com/leisure/6zyhaJm4TuDWgeUp,[https://image6.yanolja.com/leisure/DUgdPZqJVaGImhFm],070-8831-8138
10104185,[부산] 엑스더스카이 SKY99 주중 런치세트 PKG(~24.07.31),대한민국 부산광역시 해운대구 달맞이길 30,35.16055679321289,129.16879272460938,https://image6.yanolja.com/leisure/63mLHqonBsZOGT0l,"[https://image6.yanolja.com/leisure/32KSzi1Rt6e3T1Un, https://image6.yanolja.com/leisure/9DCpslf5kaLNPRHh, https://image6.yanolja.com/leisure/oUfGkXMPjI8kBEbl, https://image6.yanolja.com/leisure/XujeSRajE71HhHqi, https://image6.yanolja.com/leisure/jcWBZ7JTSMz0ViUc, https://image6.yanolja.com/leisure/YvqMjrARVzSuvewn, https://image6.yanolja.com/leisure/tDX2QeqmTROaruNZ]",0517310098
10104216,[특가] 롯데월드 아쿠아리움 입장권 특가,서울특별시 송파구 올림픽로 300,37.51309967041016,127.10343170166016,https://image6.yanolja.com/leisure/8FSgM26oZswxYlN8,"[https://image6.yanolja.com/leisure/8MnMBBt86O2PsAdD, https://image6.yanolja.com/leisure/KYLyH1DNaWv2zQt8, https://image6.yanolja.com/leisure/AHaYEt2nNgDQ83Oy, https://image6.yanolja.com/leisure/M4dg2AbPUpkwHOrE]",02-1661-2000
10104217,[가평] 핫클라스 가평빠지 k2 (가평최대높이 슬라이드와 최대규모 워터파크),경기도 가평군 가평읍 읍내리 316-4,37.82949447631836,127.52234649658205,https://image6.yanolja.com/leisure/Nf0DU4dMwjwfngiK,[https://image6.yanolja.com/leisure/Nf0DU4dMwjwfngiK],010-5453-5982
10104264,[인천] 뽀로로앤타요테마파크 월미도점 종일권 (~5/31),인천광역시 중구 월미로 222,37.476104736328125,126.59938049316406,https://image6.yanolja.com/leisure/di7y3JnkHCGB9lDp,[https://image6.yanolja.com/leisure/1VYM0FuMstTC1Oie],032-773-0222
10104266,롯데월드 어드벤처 5월 2차 특가,대한민국 서울특별시 송파구 올림픽로 240,37.51128768920898,127.09793853759766,https://image6.yanolja.com/leisure/EFQ0C1aTzheaZOcf,"[https://image6.yanolja.com/leisure/U04QcxMQc5YT5CGp, https://image6.yanolja.com/leisure/hBv6I4Lcx3EDfjgI, https://image6.yanolja.com/leisure/b08YAOkbo3fPQzKN, https://image6.yanolja.com/leisure/e9CuTGL0rPcNqsGR, https://image6.yanolja.com/leisure/vh0JaOrnZsoFBRi3]",02-411-4865
10104272,[인천] 뽀로로앤타요테마파크 월미도점 After3 권(~5/31),인천광역시 중구 월미로 222,37.476104736328125,126.59938049316406,https://image6.yanolja.com/leisure/di7y3JnkHCGB9lDp,[https://image6.yanolja.com/leisure/1VYM0FuMstTC1Oie],032-773-0222
10104367,[제주] 허브동산,대한민국 제주특별자치도 서귀포시 표선면 돈오름로 170,33.33043670654297,126.8154067993164,https://image6.yanolja.com/leisure/yRPyiPGA6aByEzYj,"[https://image6.yanolja.com/leisure/2vaTRqG6XmEFLadF, https://image6.yanolja.com/leisure/mWCbeplIEh0icIbG, https://image6.yanolja.com/leisure/YLSVBLbA5yKdh5WM, https://image6.yanolja.com/leisure/Rqbna340jQGVj0zL, https://image6.yanolja.com/leisure/aVMwFa3uIBwzdhkA]",064-787-7362
10104414,[서울] (한강) 카약패들보드윈드서핑,서울특별시 광진구 자양동 564,37.52717971801758,127.07921600341795,https://image6.yanolja.com/leisure/khdSMYWIAgs0RZ5k,[https://image6.yanolja.com/leisure/cWTz7ECeImOSQJ42],010-4838-1238
10104468,[가평] 가평빠지 나루붐붐 수상레저 국내최초 제트보트 놀이기구 무제한,강원도 춘천시 남산면 방하로 800,37.80201721191406,127.53141021728516,https://image6.yanolja.com/leisure/YxWg1ZullFoik0Fi,[https://image6.yanolja.com/leisure/YxWg1ZullFoik0Fi],010-2619-2656
10104541,[TEST] 테르메덴 X 루덴시아 PKG (고객이용불가),대한민국 경기도 이천시 모가면 사실로 984,37.1942024230957,127.44628143310548,https://image6.yanolja.com/leisure/9A4kHp8zOY5kO9AU,"[https://image6.yanolja.com/leisure/gVA8YdJ1Xm4JWFLC, https://image6.yanolja.com/leisure/UY0IUvLBvQhw2LEa, https://image6.yanolja.com/leisure/RIwHoQQRAkXoeoP1, https://image6.yanolja.com/leisure/2FKldJuKaBUel1Xm, https://image6.yanolja.com/leisure/VuhROuknlv9TNrrV]",031-645-2000
10104631,[부산] 광안리 해양레포츠센터 블루윙 퍼블릭 요트투어,대한민국 부산광역시 수영구 광안해변로54번길 222,35.14619445800781,129.11599731445312,https://image6.yanolja.com/leisure/qJrDioCZDPTbnV7O,"[https://image6.yanolja.com/leisure/NdAom2xZ0j23hcrE, https://image6.yanolja.com/leisure/lqCCjptcQcvQ1e8Q, https://image6.yanolja.com/leisure/PNsPmp5s0CfvOPwm, https://image6.yanolja.com/leisure/31lLBaHaCGAMaCwN, https://image6.yanolja.com/leisure/euRvSoBqna1yTaMp]",010-2898-0027
10104655,[강화도] 바닷가인근 누리워터파크(수영장/슬라이드/샤워실완비),대한민국 인천광역시 강화군 길상면 해안남로 653,37.60198211669922,126.4932632446289,https://image6.yanolja.com/leisure/rjS4GRy2S2tkV9cO,[https://image6.yanolja.com/leisure/UuE5d91fljpxSjqF],0507-1485-1327
10104783,[5월특가] 대구 네이처파크 1+1,대한민국 대구광역시 달성군 가창면 가창로 891,35.7872200012207,128.63539123535156,https://image6.yanolja.com/leisure/v1TViLkfXVzuPWcl,[https://image6.yanolja.com/leisure/OeVF2cQ9j41BpxgT],1688-8511
10104787,[6월특가] 대구 네이처파크 1+1,대한민국 대구광역시 달성군 가창면 가창로 891,35.7872200012207,128.63539123535156,https://image6.yanolja.com/leisure/v1TViLkfXVzuPWcl,[https://image6.yanolja.com/leisure/OeVF2cQ9j41BpxgT],1688-8511
10105234,[대구] 이월드 러브 블루밍 PKG (~5/31),대한민국 대구광역시 달서구 두류동 산302-11,35.85402297973633,128.56341552734375,https://image6.yanolja.com/leisure/6YOGSJ5dpPKusstY,"[https://image6.yanolja.com/leisure/SBHXjXl3ybD1l27e, https://image6.yanolja.com/leisure/vwAnOB9KlVh6C75w, https://image6.yanolja.com/leisure/XlEGMFQ92SHXfW1M, https://image6.yanolja.com/leisure/eUrDkoevUucprbdb, https://image6.yanolja.com/leisure/d2TbQonz88l8VVvJ]",070-7549-8112
10105312,[제주] 뽀로로테마파크,대한민국 제주특별자치도 서귀포시 안덕면 병악로 269,33.30093002319336,126.37108612060548,https://image6.yanolja.com/leisure/f2nXfqCtnLCRYZIx,"[https://image6.yanolja.com/leisure/iIMg8egkjO3ptLvw, https://image6.yanolja.com/leisure/Nlf62wG8kqGwV0zJ, https://image6.yanolja.com/leisure/KjtrFtstsbEvRHy9, https://image6.yanolja.com/leisure/X1p9e0kupmRa2XGD, https://image6.yanolja.com/leisure/HU7QQ56EgsY7i9ht]",064-742-8555
10105649,★라이브특가★ 다지점 아쿠아필드 특가 ~06/30,대한민국 경기도 하남시 미사대로 750,37.54548645019531,127.22369384765624,https://image6.yanolja.com/leisure/Mm4LRQdpb6jw6xBw,"[https://image6.yanolja.com/leisure/HEeElhLGOEbcwzTX, https://image6.yanolja.com/leisure/erQFy54nGg2h9B33, https://image6.yanolja.com/leisure/xQQBBzucB4NzPCkg, https://image6.yanolja.com/leisure/zuglUN8VrAWOUbYh, https://image6.yanolja.com/leisure/0gkeDQlqfPluakPU]",031-8072-8800
10105678,[정관] 아이조아 키즈랜드 물놀이장 주말오픈!,부산광역시 기장군 장안읍 정관로 1120,35.32054138183594,129.23394775390625,https://image6.yanolja.com/leisure/IvhLrFfS0uUvNZhY,[https://image6.yanolja.com/leisure/0BhKmzvETu3VqNx4],0507-1337-9414
10105790,[특가] 제주 그랑블루요트,대한민국 제주특별자치도 서귀포시 대포동 2184-7 2 층,33.23831558227539,126.43946075439452,https://image6.yanolja.com/leisure/i4uy5r1D3UlvfcZx,"[https://image6.yanolja.com/leisure/zdFkZ8zUYlUInD13, https://image6.yanolja.com/leisure/zjfmgMS7LGLc1KSu, https://image6.yanolja.com/leisure/dvPwDsseLvYuAh9t, https://image6.yanolja.com/leisure/bnaCS7SaBv2rIDWx, https://image6.yanolja.com/leisure/ZoIT8pSqZV1JYFOI]",064-739-7776
10105984,[경기] 위드랜드 하남 이용권 (~6/30),경기도 하남시 검단산로 307-37,37.54094314575195,127.23485565185548,https://image6.yanolja.com/leisure/xxtHFAWGUSAQN3b0,[https://image6.yanolja.com/leisure/vg8MgCcak44p4K9z],031-792-2625
10106045,★특가★아쿠아플라넷 광교 이용권,대한민국 경기도 수원시 영통구 광교호수공원로 300,37.284481048583984,127.05841064453124,https://image6.yanolja.com/leisure/GweSXO7apENoyRNI,"[https://image6.yanolja.com/leisure/xgBFye5GdZ5QtXwe, https://image6.yanolja.com/leisure/iYFEsgeE7rvFiImB, https://image6.yanolja.com/leisure/clnmJnM09YjHJnbU, https://image6.yanolja.com/leisure/hg8ZkDVRIEJaB9QO]",1833-7001
10106090,[합천빠지] 합천 봉산수상레저파크 얼리버드 이용권,대한민국 경상남도 합천군 봉산면 서부로 4270-8,35.62240219116211,128.03968811035156,https://image6.yanolja.com/leisure/iAgdvDIN4nMeSra5,[https://image6.yanolja.com/leisure/7ZlTGsK2kEzxWbvk],1899-2973
10106731,[남해] 포세이돈 마린레저,대한민국 경상남도 남해군 삼동면 동부대로942번길 8-20,34.7826042175293,128.0486602783203,https://image6.yanolja.com/leisure/HP0a1sXmMqXhobyQ,[https://image6.yanolja.com/leisure/4wDwp0N4bVJz1DR8],010-4550-8066
10107015,[전남] 장성 함동수상레저 워터파크,대한민국 전라남도 장성군 삼계면 영장로 1758,35.245059967041016,126.67212677001952,https://image6.yanolja.com/leisure/vRWvQUcVcoh9Vrou,[https://image6.yanolja.com/leisure/oFLQMnCYcnnABVKO],061-394-0507
